dataset_id,country,longitude,latitude,planting_date,crop,N_fertilizer,P_fertilizer,K_fertilizer,yield,harvest_date,Total_rain,N_rain_days,N_dry_days,rain.max,rain.av,rain.30,rain.60,rain.90,rain_end,N_days_bFRAP,Tmean,therma_sum30,therma_sum60,therma_sum90,therma_sum100,therma_sum,soil_N,soil_sand,soil_silt,soil_clay,soil_phh2o,soil_SOC,Tmean.1,TMIN,TMAX,SRAD,tmax (°C),precipitation (mm)
doi_10.18167_DVN1_DLTQWR,Zimbabwe,31.4333333333333,-17.4166666666667,2009-01-01,maize,80.0,10.0,0.0,4877.6,2009-05-01,625.297420501709,39,82,41.5288124084473,5.16774727687363,347.798282623291,118.764287948608,146.468308448792,12.2665414810181,1,20.3305785123967,645,1278,607,2067,2460,0.0611666666666667,58.05,18.6166666666667,23.3166666666667,5.98333333333333,0.908333333333333,20.3305785123967,16.5289256198347,25.4545454545455,20.7986270165289,26.332437133789085,2.55584716796875
doi_10.18167_DVN1_DLTQWR,Zimbabwe,31.4333333333333,-17.4166666666667,2010-01-01,maize,80.0,10.0,0.0,4971.5,2010-05-01,509.81728219986,28,93,38.5301551818848,4.21336596859388,167.037635326385,191.973588466644,69.0674095153809,81.738648891449,5,21.8512396694215,699,1350,670,2219,2644,0.0611666666666667,58.05,18.6166666666667,23.3166666666667,5.98333333333333,0.908333333333333,21.8512396694215,17.6942148760331,26.6528925619835,20.2310860247934,26.332437133789085,2.55584716796875
doi_10.18167_DVN1_DLTQWR,Zimbabwe,30.9833333333333,-17.5666666666667,2005-01-01,maize,46.0,10.0,0.0,2547.6,2005-05-01,329.907341003418,19,102,46.8845062255859,2.72650695044147,137.223048210144,116.560949325562,46.8845062255859,29.2388372421265,1,19.6528925619835,608,1225,578,1999,2378,0.064,28.85,35.8666666666667,35.2833333333333,6.15,0.83,19.6528925619835,15.0413223140496,25.900826446281,22.1305410413223,27.158609008789085,0.812530517578125
doi_10.18167_DVN1_DLTQWR,Zimbabwe,30.9833333333333,-17.5666666666667,2006-01-01,maize,80.0,10.0,0.0,3288.0,2006-05-01,547.70964884758,41,80,33.7702255249023,4.52652602353372,197.58771944046,226.263489246368,109.582755088806,14.2756850719452,2,19.0082644628099,591,1183,574,1928,2300,0.064,28.85,35.8666666666667,35.2833333333333,6.15,0.83,19.0082644628099,15.0247933884298,23.9669421487603,19.6927550578512,27.158609008789085,0.812530517578125
doi_10.18167_DVN1_DLTQWR,Zimbabwe,30.9833333333333,-17.5666666666667,2007-01-01,maize,80.0,10.0,0.0,4378.8,2007-05-01,658.779211044312,31,90,62.3215293884277,5.44445628962241,281.462975978851,186.710858345032,116.260041713715,74.3453350067139,1,19.3223140495868,597,1192,569,1964,2338,0.064,28.85,35.8666666666667,35.2833333333333,6.15,0.83,19.3223140495868,14.9586776859504,24.7603305785124,20.7027962066116,27.158609008789085,0.812530517578125
doi_10.18167_DVN1_DLTQWR,Zimbabwe,30.9833333333333,-17.5666666666667,2008-01-01,maize,80.0,10.0,0.0,1166.0,2008-04-30,636.107822418213,32,89,72.5137557983398,5.25708944147283,437.156290531158,68.5075483322144,110.308809280396,20.1351742744446,2,18.6528925619835,576,1166,545,1900,2257,0.064,28.85,35.8666666666667,35.2833333333333,6.15,0.83,18.6528925619835,13.8925619834711,24.3140495867769,21.3616458677686,27.158609008789085,0.812530517578125
doi_10.18167_DVN1_DLTQWR,Zimbabwe,30.9833333333333,-17.5666666666667,2009-01-01,maize,80.0,10.0,0.0,1761.6,2009-05-01,706.624571800232,40,81,39.9426116943359,5.83987249421679,346.955681800842,133.149010658264,212.287420272827,14.2324590682983,1,18.5867768595041,601,1186,543,1897,2249,0.064,28.85,35.8666666666667,35.2833333333333,6.15,0.83,18.5867768595041,14.5537190082645,23.9834710743802,20.7085492396694,27.158609008789085,0.812530517578125
doi_10.18167_DVN1_DLTQWR,Zimbabwe,30.9833333333333,-17.5666666666667,2010-01-01,maize,80.0,10.0,0.0,1172.3,2010-05-01,540.689024925232,27,94,48.5689315795898,4.46850433822506,169.984053611755,182.08071231842,88.163046836853,100.461212158203,2,19.8595041322314,627,1232,601,2024,2403,0.064,28.85,35.8666666666667,35.2833333333333,6.15,0.83,19.8595041322314,15.7190082644628,24.6942148760331,20.0371120330579,27.158609008789085,0.812530517578125
doi_10.18167_DVN1_DLTQWR,Zimbabwe,31.4333333333333,-17.0,2008-01-01,maize,80.0,10.0,0.0,2621.0,2008-04-30,509.928430557251,29,92,41.0477066040039,4.21428455005993,354.107713222504,86.22718334198,59.4283123016357,10.1652216911316,1,19.297520661157,594,1200,571,1964,2335,0.0665,61.4666666666667,12.3333333333333,26.2166666666667,6.18333333333333,0.78,19.297520661157,15.3223140495868,24.2561983471074,21.0809272066116,26.332437133789085,2.55584716796875
doi_10.18167_DVN1_DLTQWR,Zimbabwe,31.4333333333333,-17.0,2009-01-01,maize,80.0,10.0,0.0,1432.0,2009-05-01,573.355696678162,40,81,31.5704898834229,4.73847683205092,317.596491336823,96.9886493682861,150.640949249268,8.1296067237854,1,19.2892561983471,613,1215,570,1968,2334,0.0665,61.4666666666667,12.3333333333333,26.2166666666667,6.18333333333333,0.78,19.2892561983471,15.7107438016529,24.1239669421488,20.0471154876033,26.332437133789085,2.55584716796875
doi_10.18167_DVN1_DLTQWR,Zimbabwe,31.4333333333333,-17.0,2010-01-01,maize,80.0,10.0,0.0,2723.0,2010-05-01,475.984799861908,27,94,45.0293502807617,3.93375867654469,158.631055355072,222.092302322388,50.2320919036865,45.0293502807617,16,20.9256198347107,675,1292,642,2126,2532,0.0665,61.4666666666667,12.3333333333333,26.2166666666667,6.18333333333333,0.78,20.9256198347107,17.1322314049587,25.3471074380165,19.5817272066116,26.332437133789085,2.55584716796875
doi_10.18167_DVN1_DLTQWR,Zimbabwe,31.4333333333333,-17.0,2011-01-01,maize,80.0,10.0,0.0,1662.0,2011-05-01,505.431186676025,27,94,52.9787445068359,4.17711724525641,361.575302600861,78.065034866333,52.7743630409241,13.0164861679077,1,20.1487603305785,610,1218,625,2035,2438,0.0665,61.4666666666667,12.3333333333333,26.2166666666667,6.18333333333333,0.78,20.1487603305785,16.4297520661157,24.8181818181818,20.5359104876033,26.332437133789085,2.55584716796875
doi_10.18167_DVN1_DLTQWR,Zimbabwe,31.4333333333333,-17.0,2012-01-01,maize,80.0,10.0,0.0,2106.0,2012-04-30,496.636330127716,34,87,55.9133186340332,4.10443248039435,177.609662532806,150.623027324677,112.740983486176,55.6626567840576,1,19.801652892562,623,1243,566,2031,2396,0.0665,61.4666666666667,12.3333333333333,26.2166666666667,6.18333333333333,0.78,19.801652892562,15.9256198347107,24.7272727272727,20.7397669090909,26.332437133789085,2.55584716796875
doi_10.18167_DVN1_DLTQWR,Zambia,27.4166666666667,-16.2333333333333,2006-01-01,maize,109.0,14.4012,0.0,3171.7,2006-05-01,592.263852596283,56,65,29.715633392334,4.89474258344035,222.429574012756,258.530107021332,103.581240177155,7.72293138504028,2,20.9669421487603,648,1300,635,2123,2537,0.0571666666666667,36.7,28.1666666666667,35.1333333333333,6.43333333333333,0.788333333333333,20.9669421487603,17.1818181818182,25.4710743801653,18.7154739752066,29.437905883789085,0.63323974609375
doi_10.18167_DVN1_DLTQWR,Zambia,27.4166666666667,-16.2333333333333,2007-01-01,maize,109.0,14.4012,0.0,4744.3,2007-05-01,490.573227882385,40,81,38.2009735107422,4.05432419737508,233.684376716614,184.180963993073,54.4041121006012,18.3037750720978,1,21.3057851239669,652,1308,641,2158,2578,0.0571666666666667,36.7,28.1666666666667,35.1333333333333,6.43333333333333,0.788333333333333,21.3057851239669,17.1487603305785,26.099173553719,20.0889039090909,29.437905883789085,0.63323974609375
doi_10.18167_DVN1_DLTQWR,Zambia,27.4166666666667,-16.2333333333333,2008-01-01,maize,109.0,14.4012,0.0,3114.2,2008-04-30,550.343780040741,35,86,44.3962593078613,4.54829570281604,342.853640556335,117.192344665527,83.3749508857727,6.92284393310547,1,20.404958677686,624,1252,623,2060,2469,0.0571666666666667,36.7,28.1666666666667,35.1333333333333,6.43333333333333,0.788333333333333,20.404958677686,16.2809917355372,25.6611570247934,20.2051094710744,29.437905883789085,0.63323974609375
doi_10.18167_DVN1_DLTQWR,Zambia,27.4166666666667,-16.2333333333333,2009-01-01,maize,109.0,14.4012,0.0,5415.1,2009-05-01,488.556785583496,53,68,20.9476566314697,4.03765938498757,243.755228042603,116.38655424118,128.415003299713,0.0,1,20.5537190082645,655,1293,604,2099,2487,0.0571666666666667,36.7,28.1666666666667,35.1333333333333,6.43333333333333,0.788333333333333,20.5537190082645,16.6611570247934,25.4876033057851,19.711243,29.437905883789085,0.63323974609375
doi_10.18167_DVN1_DLTQWR,Zambia,27.4166666666667,-16.2333333333333,2010-01-01,maize,109.0,14.4012,0.0,5087.9,2010-05-01,544.600227117538,48,73,70.0346603393555,4.50082832328544,160.133554935455,217.415571212769,132.000122308731,35.0509786605835,5,21.7768595041322,678,1335,672,2206,2635,0.0571666666666667,36.7,28.1666666666667,35.1333333333333,6.43333333333333,0.788333333333333,21.7768595041322,17.9338842975207,26.0495867768595,18.5245016033058,29.437905883789085,0.63323974609375
doi_10.18167_DVN1_DLTQWR,Zambia,27.4166666666667,-16.2333333333333,2011-01-01,maize,109.0,14.4012,0.0,4255.8,2011-05-01,504.407518386841,46,75,30.2520408630371,4.16865717675075,240.714741230011,130.042478561401,114.718350887299,18.9319477081299,1,21.0413223140496,639,1278,654,2121,2546,0.0571666666666667,36.7,28.1666666666667,35.1333333333333,6.43333333333333,0.788333333333333,21.0413223140496,16.9917355371901,25.8429752066116,19.7432792396694,29.437905883789085,0.63323974609375
doi_10.18167_DVN1_DLTQWR,Zambia,32.6166666666667,-13.7,2008-01-01,maize,58.0,8.728,0.0,1355.4,2008-04-30,616.044404268265,46,75,30.3643112182617,5.09127606833277,275.682160377502,227.147914886475,89.2218701839447,23.992458820343,2,20.1157024793388,618,1228,635,2014,2434,0.0651666666666667,57.75,15.3166666666667,26.95,6.1,0.806666666666667,20.1157024793388,16.7933884297521,25.0826446280992,20.0328285454545,30.601968383789085,0.0
doi_10.18167_DVN1_DLTQWR,Zambia,32.6166666666667,-13.7,2009-01-01,maize,58.0,8.728,0.0,3738.9,2009-05-01,547.086278915405,56,65,30.3579902648926,4.52137420591244,164.14966750145,167.424870729446,190.709826469421,24.8019142150879,1,20.1652892561983,636,1250,600,2045,2440,0.0651666666666667,57.75,15.3166666666667,26.95,6.1,0.806666666666667,20.1652892561983,17.1570247933884,25.1239669421488,19.3273563140496,30.601968383789085,0.0
doi_10.18167_DVN1_DLTQWR,Zambia,32.6166666666667,-13.7,2010-01-01,maize,58.0,8.728,0.0,3289.1,2010-05-01,757.594019174576,53,68,34.1124725341797,6.2611075964841,175.007461071014,400.478716850281,144.039862394333,38.0679788589478,2,21.4132231404959,658,1302,668,2161,2591,0.0651666666666667,57.75,15.3166666666667,26.95,6.1,0.806666666666667,21.4132231404959,18.2809917355372,25.7272727272727,18.7087136033058,30.601968383789085,0.0
doi_10.18167_DVN1_DLTQWR,Zambia,32.6166666666667,-13.7,2011-01-01,maize,58.0,8.728,0.0,3373.9,2011-05-01,659.242139101028,62,59,42.0472030639648,5.44828214133081,332.617247581482,160.803895950317,108.00338101387,57.8176145553589,1,20.7355371900826,642,1257,650,2083,2509,0.0651666666666667,57.75,15.3166666666667,26.95,6.1,0.806666666666667,20.7355371900826,17.396694214876,25.4793388429752,20.2038025619835,30.601968383789085,0.0
doi_10.18167_DVN1_DLTQWR,Zambia,27.4333333333333,-16.2333333333333,2006-01-01,maize,109.0,14.4012,0.0,3619.7,2006-05-01,592.263852596283,56,65,29.715633392334,4.89474258344035,222.429574012756,258.530107021332,103.581240177155,7.72293138504028,2,20.9669421487603,648,1300,635,2123,2537,0.0605,38.3,26.8666666666667,34.8166666666667,6.36666666666667,0.945,20.9669421487603,17.1818181818182,25.4710743801653,18.7154739752066,29.437905883789085,0.63323974609375
doi_10.18167_DVN1_DLTQWR,Zambia,27.4333333333333,-16.2333333333333,2007-01-01,maize,109.0,14.4012,0.0,4877.8,2007-05-01,490.573227882385,40,81,38.2009735107422,4.05432419737508,233.684376716614,184.180963993073,54.4041121006012,18.3037750720978,1,21.3057851239669,652,1308,641,2158,2578,0.0605,38.3,26.8666666666667,34.8166666666667,6.36666666666667,0.945,21.3057851239669,17.1487603305785,26.099173553719,20.0889039090909,29.437905883789085,0.63323974609375
doi_10.18167_DVN1_DLTQWR,Zambia,27.4333333333333,-16.2333333333333,2008-01-01,maize,109.0,14.4012,0.0,4084.0,2008-04-30,550.343780040741,35,86,44.3962593078613,4.54829570281604,342.853640556335,117.192344665527,83.3749508857727,6.92284393310547,1,20.404958677686,624,1252,623,2060,2469,0.0605,38.3,26.8666666666667,34.8166666666667,6.36666666666667,0.945,20.404958677686,16.2809917355372,25.6611570247934,20.2051094710744,29.437905883789085,0.63323974609375
doi_10.18167_DVN1_DLTQWR,Zambia,27.4333333333333,-16.2333333333333,2009-01-01,maize,109.0,14.4012,0.0,3302.7,2009-05-01,488.556785583496,53,68,20.9476566314697,4.03765938498757,243.755228042603,116.38655424118,128.415003299713,0.0,1,20.5537190082645,655,1293,604,2099,2487,0.0605,38.3,26.8666666666667,34.8166666666667,6.36666666666667,0.945,20.5537190082645,16.6611570247934,25.4876033057851,19.711243,29.437905883789085,0.63323974609375
doi_10.18167_DVN1_DLTQWR,Zambia,27.4333333333333,-16.2333333333333,2010-01-01,maize,109.0,14.4012,0.0,3011.3,2010-05-01,544.600227117538,48,73,70.0346603393555,4.50082832328544,160.133554935455,217.415571212769,132.000122308731,35.0509786605835,5,21.7768595041322,678,1335,672,2206,2635,0.0605,38.3,26.8666666666667,34.8166666666667,6.36666666666667,0.945,21.7768595041322,17.9338842975207,26.0495867768595,18.5245016033058,29.437905883789085,0.63323974609375
doi_10.18167_DVN1_DLTQWR,Zambia,27.4333333333333,-16.2333333333333,2011-01-01,maize,109.0,14.4012,0.0,3066.5,2011-05-01,504.407518386841,46,75,30.2520408630371,4.16865717675075,240.714741230011,130.042478561401,114.718350887299,18.9319477081299,1,21.0413223140496,639,1278,654,2121,2546,0.0605,38.3,26.8666666666667,34.8166666666667,6.36666666666667,0.945,21.0413223140496,16.9917355371901,25.8429752066116,19.7432792396694,29.437905883789085,0.63323974609375
doi_10.18167_DVN1_DLTQWR,Malawi,35.2833333333333,-15.1666666666667,2007-01-01,maize,69.0,9.1644,0.0,1953.0,2007-05-01,805.817414045334,46,75,54.4853210449219,6.65964804996144,341.313925504684,288.713116168976,121.084438800812,54.7059335708618,1,20.9421487603306,619,1261,656,2105,2534,0.113833333333333,59.7666666666667,15.7333333333333,24.5,6.15,1.43166666666667,20.9421487603306,18.0165289256198,25.2644628099174,18.8342837438017,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,35.2833333333333,-15.1666666666667,2008-01-01,maize,69.0,9.1644,0.0,3997.0,2008-04-30,731.058738708496,37,84,44.3507881164551,6.04180775792146,427.30968952179,140.137279510498,135.063725471497,28.5480442047119,4,20.2479338842975,631,1256,613,2049,2450,0.113833333333333,59.7666666666667,15.7333333333333,24.5,6.15,1.43166666666667,20.2479338842975,17.0,24.9917355371901,20.2857386942149,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,35.2833333333333,-15.1666666666667,2009-01-01,maize,69.0,9.1644,0.0,1441.0,2009-05-01,762.751405239105,45,76,48.744571685791,6.30373062181079,296.813407421112,184.758277893066,244.36940574646,36.8103141784668,1,20.4545454545455,651,1286,603,2087,2475,0.113833333333333,59.7666666666667,15.7333333333333,24.5,6.15,1.43166666666667,20.4545454545455,17.5454545454545,24.9752066115702,19.842030892562,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,35.2833333333333,-15.1666666666667,2010-01-01,maize,69.0,9.1644,0.0,4866.0,2010-05-01,734.232939720154,44,77,69.7241592407227,6.0680408241335,177.419467926025,352.629836082458,93.9645071029663,110.219128608704,5,21.8429752066116,682,1333,681,2208,2643,0.113833333333333,59.7666666666667,15.7333333333333,24.5,6.15,1.43166666666667,21.8429752066116,18.9421487603306,26.0082644628099,19.1702240991736,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,35.2833333333333,-15.1666666666667,2011-01-01,maize,69.0,9.1644,0.0,4704.0,2011-05-01,701.900987625122,42,79,48.7576026916504,5.80083460847208,295.148365259171,149.227885246277,165.243180036545,92.2815570831299,4,21.1074380165289,650,1276,653,2133,2554,0.113833333333333,59.7666666666667,15.7333333333333,24.5,6.15,1.43166666666667,21.1074380165289,18.0743801652893,25.3553719008264,19.7899014132231,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,35.2833333333333,-15.1666666666667,2012-01-01,maize,69.0,9.1644,0.0,2422.0,2012-04-30,957.5339179039,48,73,83.4351959228516,7.91350345375124,426.116299629211,205.200706958771,194.385223388672,131.831687927246,1,20.4545454545455,619,1268,600,2089,2475,0.113833333333333,59.7666666666667,15.7333333333333,24.5,6.15,1.43166666666667,20.4545454545455,17.4876033057851,25.0247933884298,19.6013037024793,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,34.9833333333333,-14.9666666666667,2005-01-01,maize,69.0,9.1644,0.0,1986.0,2005-05-01,318.918572902679,31,90,30.5648422241211,2.63569068514611,205.850331306458,94.1217367649078,10.6825037002563,8.26400113105774,1,23.0661157024793,690,1392,724,2322,2791,0.0716666666666667,63.25,9.03333333333333,27.7,6.25,0.791666666666667,23.0661157024793,19.5702479338843,27.900826446281,21.534006322314,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,34.9833333333333,-14.9666666666667,2006-01-01,maize,69.0,9.1644,0.0,4181.0,2006-05-01,748.922195196152,52,69,40.7169075012207,6.18943962972026,323.808599948883,219.061589241028,195.946087121964,10.1059188842773,1,22.8595041322314,701,1403,709,2305,2766,0.0716666666666667,63.25,9.03333333333333,27.7,6.25,0.791666666666667,22.8595041322314,19.8512396694215,27.396694214876,20.4023839752066,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,34.9833333333333,-14.9666666666667,2007-01-01,maize,69.0,9.1644,0.0,2454.0,2007-05-01,627.850604772568,51,70,33.2016448974609,5.18884797332701,309.232856750488,237.667303085327,68.2030191421509,12.7474257946014,1,22.595041322314,674,1360,711,2271,2734,0.0716666666666667,63.25,9.03333333333333,27.7,6.25,0.791666666666667,22.595041322314,19.5785123966942,27.0909090909091,19.3126501570248,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,34.9833333333333,-14.9666666666667,2008-01-01,maize,69.0,9.1644,0.0,3052.0,2008-04-30,582.399887561798,40,81,37.4035415649414,4.81322221125453,389.671474933624,119.543209075928,68.3096771240234,4.87552642822266,3,22.1487603305785,681,1352,688,2231,2680,0.0716666666666667,63.25,9.03333333333333,27.7,6.25,0.791666666666667,22.1487603305785,18.8595041322314,26.9504132231405,20.6732732066116,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,34.9833333333333,-14.9666666666667,2009-01-01,maize,69.0,9.1644,0.0,2247.0,2009-05-01,550.13051700592,49,72,34.7016563415527,4.54653319839604,272.132614135742,130.1228556633,138.961053371429,8.91399383544922,1,22.1652892561983,700,1385,659,2257,2682,0.0716666666666667,63.25,9.03333333333333,27.7,6.25,0.791666666666667,22.1652892561983,19.2809917355372,26.7272727272727,20.2491999586777,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,34.9833333333333,-14.9666666666667,2010-01-01,maize,69.0,9.1644,0.0,3928.0,2010-05-01,566.11105632782,41,80,30.821964263916,4.6786037713043,145.349247932434,309.295259475708,90.2187232971191,21.2478256225586,5,23.5454545454545,741,1445,732,2378,2849,0.0716666666666667,63.25,9.03333333333333,27.7,6.25,0.791666666666667,23.5454545454545,20.5289256198347,27.8842975206612,19.3645827933884,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,34.9833333333333,-14.9666666666667,2011-01-01,maize,69.0,9.1644,0.0,3068.0,2011-05-01,489.904186725616,39,82,41.8593406677246,4.04879493161666,248.131916999817,117.621496200562,100.896353721619,23.2544198036194,4,22.9256198347107,704,1384,712,2312,2774,0.0716666666666667,63.25,9.03333333333333,27.7,6.25,0.791666666666667,22.9256198347107,19.7355371900826,27.3305785123967,20.396013768595,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,34.9833333333333,-14.9666666666667,2012-01-01,maize,69.0,9.1644,0.0,2132.0,2012-04-30,717.81493473053,48,73,32.0090446472168,5.93235483248372,352.434741973877,168.795429229736,132.581339836121,64.0034236907959,1,22.2644628099174,675,1376,657,2270,2694,0.0716666666666667,63.25,9.03333333333333,27.7,6.25,0.791666666666667,22.2644628099174,19.2066115702479,26.9090909090909,19.9991459090909,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,35.0,-14.7833333333333,2007-01-01,maize,69.0,9.1644,0.0,3195.0,2007-05-01,608.736587285995,44,77,35.7791290283203,5.03088088666112,296.545248985291,225.492084980011,77.0527958869934,9.64645743370056,1,22.4297520661157,671,1353,704,2255,2714,0.0901666666666667,69.2833333333333,7.71666666666667,23.0,6.48333333333333,0.888333333333333,22.4297520661157,19.3057851239669,26.9256198347107,19.0508470165289,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,35.0,-14.7833333333333,2008-01-01,maize,69.0,9.1644,0.0,2917.0,2008-04-30,595.132273435593,39,82,31.7773303985596,4.91844854079002,361.875151634216,156.763145446777,69.2448759078979,7.24910044670105,4,21.9338842975207,674,1340,679,2213,2654,0.0901666666666667,69.2833333333333,7.71666666666667,23.0,6.48333333333333,0.888333333333333,21.9338842975207,18.5206611570248,26.7190082644628,20.4101928264463,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,35.0,-14.7833333333333,2009-01-01,maize,69.0,9.1644,0.0,1935.0,2009-05-01,639.589489221573,47,74,42.265251159668,5.28586354728573,298.255659103394,146.805381059647,182.837391853333,11.6910572052002,1,21.9669421487603,694,1372,655,2234,2658,0.0901666666666667,69.2833333333333,7.71666666666667,23.0,6.48333333333333,0.888333333333333,21.9669421487603,19.0247933884298,26.595041322314,19.9865176115702,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,35.0,-14.7833333333333,2010-01-01,maize,69.0,9.1644,0.0,2040.0,2010-05-01,603.248385906219,46,75,44.7429351806641,4.98552385046462,154.799686431885,321.842764377594,106.347539424896,20.2583956718445,5,23.3388429752066,738,1432,724,2358,2824,0.0901666666666667,69.2833333333333,7.71666666666667,23.0,6.48333333333333,0.888333333333333,23.3388429752066,20.1652892561983,27.6942148760331,19.1027309917355,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,35.0,-14.7833333333333,2011-01-01,maize,69.0,9.1644,0.0,2545.0,2011-05-01,528.133433818817,38,83,45.1644706726074,4.36473912246956,263.699936389923,124.090319633484,110.998510360718,29.3446674346924,4,22.7107438016529,698,1374,705,2292,2748,0.0901666666666667,69.2833333333333,7.71666666666667,23.0,6.48333333333333,0.888333333333333,22.7107438016529,19.4297520661157,27.1487603305785,20.1331936528926,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,35.0,-14.7833333333333,2012-01-01,maize,69.0,9.1644,0.0,2544.0,2012-04-30,786.147190570831,47,74,44.4436836242676,6.49708421959365,386.572589874268,178.817291736603,143.286716461182,77.4705924987793,2,22.0413223140496,669,1365,649,2249,2667,0.0901666666666667,69.2833333333333,7.71666666666667,23.0,6.48333333333333,0.888333333333333,22.0413223140496,18.8760330578512,26.7355371900826,19.7366984628099,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,35.0333333333333,-14.8833333333333,2008-01-01,maize,69.0,9.1644,0.0,2866.0,2008-04-30,551.324178695679,39,82,35.1988105773926,4.55639817103867,344.956253528595,134.848211288452,67.5281648635864,3.99154901504517,4,22.1322314049587,682,1354,684,2232,2678,0.0746666666666667,69.5666666666667,7.2,23.2166666666667,6.61666666666667,0.755,22.1322314049587,18.8347107438017,26.9586776859504,20.5972664710744,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,35.0333333333333,-14.8833333333333,2009-01-01,maize,69.0,9.1644,0.0,3226.0,2009-05-01,590.660310268402,54,67,32.6203918457031,4.88149016750746,272.727052927017,143.867694854736,168.440064668655,5.62549781799316,2,22.1570247933884,700,1385,658,2256,2681,0.0746666666666667,69.5666666666667,7.2,23.2166666666667,6.61666666666667,0.755,22.1570247933884,19.2314049586777,26.7272727272727,20.1725090495868,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,35.0333333333333,-14.8833333333333,2010-01-01,maize,69.0,9.1644,0.0,2206.0,2010-05-01,567.900512337685,45,76,29.4973297119141,4.69339266394781,150.585353374481,308.155406951904,96.6543769836426,12.5053750276566,5,23.5123966942149,740,1443,730,2375,2845,0.0746666666666667,69.5666666666667,7.2,23.2166666666667,6.61666666666667,0.755,23.5123966942149,20.396694214876,27.8677685950413,19.2864648429752,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,35.0333333333333,-14.8833333333333,2011-01-01,maize,69.0,9.1644,0.0,1887.0,2011-05-01,475.826630115509,36,85,35.1800003051758,3.93245148855793,234.030391216278,120.354872703552,100.962230682373,20.4791355133057,4,22.8595041322314,703,1381,710,2306,2766,0.0746666666666667,69.5666666666667,7.2,23.2166666666667,6.61666666666667,0.755,22.8595041322314,19.6776859504132,27.3223140495868,20.3195599008264,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,35.0333333333333,-14.8833333333333,2012-01-01,maize,69.0,9.1644,0.0,1627.0,2012-04-30,733.675012588501,50,71,31.4841690063477,6.06342985610331,374.852704524994,172.02180814743,130.629479408264,56.1710205078125,1,22.2314049586777,675,1376,656,2267,2690,0.0746666666666667,69.5666666666667,7.2,23.2166666666667,6.61666666666667,0.755,22.2314049586777,19.1818181818182,26.8760330578512,19.9220516446281,32.244546508789085,1.300811767578125
doi_10.18167_DVN1_DLTQWR,Malawi,34.05,-13.7666666666667,2006-01-01,maize,69.0,9.1644,0.0,4098.0,2006-05-01,782.221394300461,52,69,67.9066925048828,6.46463962231786,199.677674055099,209.153386116028,337.449294090271,35.9410400390625,1,20.6198347107438,633,1268,631,2085,2495,0.113166666666667,71.35,9.41666666666667,19.2333333333333,6.28333333333333,1.16666666666667,20.6198347107438,17.6776859504132,24.9256198347107,19.7298264380165,29.316812133789085,0.9307861328125
doi_10.18167_DVN1_DLTQWR,Malawi,34.05,-13.7666666666667,2007-01-01,maize,69.0,9.1644,0.0,7083.0,2007-05-01,721.215983867645,58,63,35.3919830322266,5.96046267659211,320.357677459717,286.663457632065,99.4511806964874,14.7436680793762,1,20.6198347107438,617,1246,643,2076,2495,0.113166666666667,71.35,9.41666666666667,19.2333333333333,6.28333333333333,1.16666666666667,20.6198347107438,17.5867768595041,25.0743801652893,18.5606841652893,29.316812133789085,0.9307861328125
